epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,2898.7,1.32088,0.66375,1.13955,0,0,0,0,0,2567.77,0,0.000703,0.000703,0.000703
17,3074.7,1.34268,0.71355,1.11838,0,0,0,0,0,2709.05,0,0.0006832,0.0006832,0.0006832
18,3247.96,1.26047,0.64045,1.09002,0,0,0,0,0,4285.17,0,0.0006634,0.0006634,0.0006634
19,3429.15,1.25544,0.62938,1.06599,0,0,0,0,0,26567.7,0,0.0006436,0.0006436,0.0006436
20,3600.14,1.21434,0.60812,1.09469,0,0,0,0,0,22119.1,0,0.0006238,0.0006238,0.0006238
21,3774.91,1.20494,0.60921,1.07066,0,0,0,0,0,6985.82,0,0.000604,0.000604,0.000604
22,3949.06,1.26637,0.61426,1.07202,0,0,0,0,0,3648.16,0,0.0005842,0.0005842,0.0005842
23,4132.45,1.27921,0.622,1.09955,0,0,0,0,0,2515.45,0,0.0005644,0.0005644,0.0005644
24,4304.66,1.18876,0.58397,1.04788,0,0,0,0,0,2683.98,0,0.0005446,0.0005446,0.0005446
25,4480.63,1.28132,0.61739,1.08771,0,0,0,0,0,2342.09,0,0.0005248,0.0005248,0.0005248
26,4656.83,1.16604,0.57007,1.0539,0,0,0,0,0,2481.07,0,0.000505,0.000505,0.000505
27,4837.29,1.12291,0.5689,1.07544,0,0,0,0,0,1973.7,0,0.0004852,0.0004852,0.0004852
28,5014.12,1.17246,0.56979,1.03052,0,0,0,0,0,2597.24,0,0.0004654,0.0004654,0.0004654
29,5187.58,1.13856,0.56064,1.01638,0,0,0,0,0,2220.97,0,0.0004456,0.0004456,0.0004456
30,5361.81,1.13804,0.54545,0.9917,0,0,0,0,0,2870.93,0,0.0004258,0.0004258,0.0004258
31,5536.73,1.12306,0.54546,1.01913,0,0,0,0,0,2357.49,0,0.000406,0.000406,0.000406
32,5710.12,1.16443,0.55641,1.04066,0,0,0,0,0,2662.95,0,0.0003862,0.0003862,0.0003862
33,5883.32,1.08668,0.5209,1.01341,0,0,0,0,0,2871.3,0,0.0003664,0.0003664,0.0003664
34,6052.64,1.14368,0.55964,1.01095,0,0,0,0,0,2358.87,0,0.0003466,0.0003466,0.0003466
35,6226.58,1.08675,0.51679,1.02224,0,0,0,0,0,2661.26,0,0.0003268,0.0003268,0.0003268
36,6399.48,1.09524,0.51985,1.00763,0,0,0,0,0,2505.79,0,0.000307,0.000307,0.000307
37,6573.56,1.05428,0.50343,1.00386,0,0,0,0,0,2598.44,0,0.0002872,0.0002872,0.0002872
38,6750.3,1.03092,0.48125,1.02538,0,0,0,0,0,2443.35,0,0.0002674,0.0002674,0.0002674
39,6924.61,1.05317,0.49152,0.98206,0,0,0,0,0,2645.08,0,0.0002476,0.0002476,0.0002476
40,7098.99,1.07993,0.49794,0.98787,0,0,0,0,0,2607.97,0,0.0002278,0.0002278,0.0002278
41,7271.94,1.00429,0.49394,1.00052,0,0,0,0,0,2315.66,0,0.000208,0.000208,0.000208
42,7440.92,0.96295,0.45771,0.98716,0,0,0,0,0,2149.71,0,0.0001882,0.0001882,0.0001882
43,7611.72,1.00358,0.45123,1.02522,0,0,0,0,0,2562.25,0,0.0001684,0.0001684,0.0001684
44,7788.55,0.98937,0.45662,1.00359,0,0,0,0,0,2792.6,0,0.0001486,0.0001486,0.0001486
45,7962.44,0.97649,0.45405,0.96021,0,0,0,0,0,2707.54,0,0.0001288,0.0001288,0.0001288
46,8134.81,0.92332,0.4253,0.96064,0,0,0,0,0,2495.51,0,0.000109,0.000109,0.000109
47,8306.08,1.0174,0.46323,1.00257,0,0,0,0,0,2637.01,0,8.92e-05,8.92e-05,8.92e-05
48,8482.78,0.93355,0.42412,0.976,0,0,0,0,0,2860.06,0,6.94e-05,6.94e-05,6.94e-05
49,8651.55,0.9729,0.43555,0.97081,0,0,0,0,0,2874.46,0,4.96e-05,4.96e-05,4.96e-05
50,8820.72,0.90934,0.40818,0.9707,0,0,0,0,0,2821.09,0,2.98e-05,2.98e-05,2.98e-05
