entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,35.4,2026-02-20T12:14:30.406Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,34.8,2026-02-20T12:14:35.449Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.0,2026-02-20T12:14:41.616Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,31.9,2026-02-20T12:14:43.829Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,94.0,2026-02-20T12:15:33.146Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,187.0,2026-02-20T12:15:38.189Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,200.1,2026-02-20T12:15:43.825Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,36.2,2026-02-20T12:15:46.412Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.2,2026-02-20T12:15:51.552Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,71.1,2026-02-20T12:15:57.830Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.5,2026-02-20T12:16:03.902Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,35.8,2026-02-20T12:16:28.679Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.1,2026-02-20T12:16:33.722Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,31.8,2026-02-20T12:16:43.823Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,35.8,2026-02-20T12:16:46.169Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,193.0,2026-02-20T12:16:51.212Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,203.4,2026-02-20T12:16:57.379Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.3,2026-02-20T12:17:04.574Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.8,2026-02-20T12:17:34.393Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,38.7,2026-02-20T12:17:39.646Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.1,2026-02-20T12:17:43.823Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.2,2026-02-20T12:17:44.689Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,51.3,2026-02-20T12:18:02.305Z
